1.0,5.019531772575251e-05,4.991029411764706e-05,0.001999995301724138
0.9999959950123103,0.00010058578217305233,9.973092231061877e-05,0.003999985881030223
0.9999879850493218,0.00015117102055681866,0.00014946172423235994,0.0059999637039783015
0.9999759701395451,0.00020195065856401805,0.00019910253947880144,0.007999920736831312
0.9999599503276094,0.0002529243203574102,0.0002486532075858912,0.009999848946087811
0.9999399256742618,0.0003040916285793144,0.0002981135680271351,0.01199974029851469
0.999915896256366,0.0003554522043553965,0.00034748346021114853,0.013999586761179886
0.9998878621669012,0.00040700566729847667,0.00039676272347921745,0.01599938030148507
0.9998558235149609,0.00045875163551235723,0.0004459511971028705,0.017999112887198344
0.999819780425752,0.0005106897255956713,0.0004950487202814616,0.01999877648648691
0.9997797330405928,0.0005628195526457514,0.0005440551321397623,0.021998363067949743
0.9997356815169118,0.000615140730262519,0.0005929702717255655,0.023997864600650246
0.9996876260282468,0.0006676528705523932,0.0006417939780072994,0.025997273054148895
0.9996355667642426,0.0007203555841322206,0.0006905260898716524,0.027996580398535878
0.9995795039306499,0.0007732484801332246,0.0007391664461212091,0.029995778604463712
0.9995194377493233,0.0008263311662049748,0.0007877148854720959,0.031994859643179864
0.9994553684582199,0.0008796032485193771,0.0008361712465516398,0.033993815486559345
0.9993872963113972,0.000933064331774682,0.000884535367896036,0.03599263810713731
0.9993152215790114,0.0009867140191995142,0.0009328070879480279,0.03799131947814165
0.9992391445473153,0.0010405519125569215,0.000980986245054598,0.03998985157352551
0.9991590655186566,0.0010945776121484433,0.0010290726774646705,0.04198822636799991
0.9990749848114755,0.001148790716818198,0.0010770662233268238,0.04398643583706625
0.9989869027603027,0.0012031908239569912,0.0011249667206870166,0.04598447195704884
0.9988948197157572,0.0012577775295064427,0.0011727740074863235,0.047982326705127455
0.9987987360445443,0.001312550427963132,0.0012204879215586832,0.049979992059369795
0.9986986521294525,0.0013675091123827648,0.0012681083006286585,0.05197745999876402
0.9985945683693521,0.0014226531743843575,0.0013156349823092073,0.053974722503251214
0.9984864851791919,0.001477982204154441,0.0013630678040994658,0.05597177155375786
0.9983744029899972,0.0015334957904512842,0.0014104066033825433,0.0579685991322283
0.9982583222488669,0.0015891935206091357,0.00145765121742333,0.05996519722165717
0.998138243418971,0.0016450749805424843,0.0015048014833663145,0.061961557806121836
0.9980141669795476,0.0017011397547503397,0.0015518572382334163,0.06395767287081482
0.9978860934259006,0.0017573874263205303,0.0015988183189218279,0.06595353440207619
0.9977540232693966,0.0018138175769340213,0.0016456845622018705,0.06794913438742596
0.9976179570374615,0.0018704297868692493,0.001692455804714862,0.06994446481559646
0.9974778952735784,0.001927223635006478,0.0017391318829709968,0.07193951767656473
0.9973338385372839,0.0019841986988321705,0.0017857126333472376,0.07393428496158479
0.997185787404165,0.0020413545544433797,0.0018321978920852215,0.07592875866322006
0.9970337424658563,0.0020986907765521597,0.0018785874952891768,0.07792293077537567
